level,name,topic,var,question,mrp_estimate,raw_estimate,yes_bin,n
town,Canaan,Neighborhood assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.2512927505146929,NA,Strongly agree or Somewhat agree,18
town,Canaan,Neighborhood assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.6460160639763148,NA,Strongly agree or Somewhat agree,18
town,Canaan,Neighborhood assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.7174919726222108,NA,Strongly agree or Somewhat agree,18
town,Canaan,Neighborhood assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.7058804925528264,NA,Strongly disagree or Somewhat disagree,18
town,Canaan,Neighborhood assets,q17g,People in this neighborhood can be trusted.,0.8916470725067981,NA,Strongly agree or Somewhat agree,18
town,Canaan,Neighborhood assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.6668706571514901,NA,"Great influence, Moderate influence, or A little influence",12
town,Canaan,Personal wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.5556395163209086,NA,Excellent or Very good,18
town,Canaan,Personal wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.6903201238111041,NA,Completely satisfied or Mostly satisfied,18
town,Canaan,Personal wellbeing,q21,"Overall, how happy did you feel yesterday?",0.6962229885903696,NA,Completely or Mostly,18
town,Canaan,Personal wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.10628421324058654,NA,Completely or Mostly,18
town,Canaan,Personal wellbeing,q37_1,How often do you get the social and emotional support you need?,0.7011823063865138,NA,Always or Usually,14
town,Canaan,Quality of life,q1,Are you satisfied with the city or area where you live?,0.8892725344310867,NA,Yes,18
town,Canaan,Quality of life,q4a,How responsive local government is to the needs of residents,0.6358133230451953,NA,Excellent or Good,14
town,Canaan,Quality of life,q4d,The job done by the police to keep residents safe,0.8109381972069761,NA,Excellent or Good,16
town,Canaan,Quality of life,q4e,The ability of residents to obtain suitable employment,0.6031926891030378,NA,Excellent or Good,17
town,Canaan,Quality of life,q4f,As a place to raise children,0.9015464179023644,NA,Excellent or Good,18
town,Canaan,Quality of life,q4g,The condition of public parks and other public recreational facilities,0.7738458338894236,NA,Excellent or Good,17
town,Canaan,Quality of life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.7776403975623573,NA,Excellent or Good,16
town,Canterbury,Financial security,q44,"On another topic, how well would you say you are managing financially these days? Would you say you are...",0.244810329433681,NA,"Just getting by, Finding it difficult, Finding it very difficult",67
town,Canterbury,Financial security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.09982442016525735,NA,Yes,67
town,Canterbury,Financial security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.12524930150604774,NA,Yes,67
town,Canterbury,Financial security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.07231481504212885,NA,Yes,67
town,Canterbury,Financial security,q9,Do you have access to a car when you need it? Would you say you have access...,0.9484585205220079,NA,Very often or Fairly often,66
town,Canterbury,Neighborhood assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.20321132728196817,NA,Strongly agree or Somewhat agree,67
town,Canterbury,Neighborhood assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.26875950185180136,NA,Strongly agree or Somewhat agree,66
town,Canterbury,Neighborhood assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.45330274086445443,NA,Strongly agree or Somewhat agree,61
town,Canterbury,Neighborhood assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.7288311040547044,NA,Strongly disagree or Somewhat disagree,64
town,Canterbury,Neighborhood assets,q17g,People in this neighborhood can be trusted.,0.8691432630486429,NA,Strongly agree or Somewhat agree,64
town,Canterbury,Neighborhood assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.7158212037842914,NA,"Great influence, Moderate influence, or A little influence",49
town,Canterbury,Personal wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.6307942105870851,NA,Excellent or Very good,67
town,Canterbury,Personal wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.7164103678511218,NA,Completely satisfied or Mostly satisfied,66
town,Canterbury,Personal wellbeing,q21,"Overall, how happy did you feel yesterday?",0.7327545040105853,NA,Completely or Mostly,65
town,Canterbury,Personal wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.08447515635200342,NA,Completely or Mostly,66
town,Canterbury,Personal wellbeing,q37_1,How often do you get the social and emotional support you need?,0.7319221963500967,NA,Always or Usually,40
town,Canterbury,Quality of life,q1,Are you satisfied with the city or area where you live?,0.832273772902841,NA,Yes,65
town,Canterbury,Quality of life,q4a,How responsive local government is to the needs of residents,0.5786208357057495,NA,Excellent or Good,56
town,Canterbury,Quality of life,q4d,The job done by the police to keep residents safe,0.5004548835038463,NA,Excellent or Good,52
town,Canterbury,Quality of life,q4e,The ability of residents to obtain suitable employment,0.515278063119358,NA,Excellent or Good,60
town,Canterbury,Quality of life,q4f,As a place to raise children,0.7840983555083277,NA,Excellent or Good,61
town,Canterbury,Quality of life,q4g,The condition of public parks and other public recreational facilities,0.6575576700109544,NA,Excellent or Good,55
town,Canterbury,Quality of life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.736943579260049,NA,Excellent or Good,40
town,Canton,Financial security,q44,"On another topic, how well would you say you are managing financially these days? Would you say you are...",0.27398699914708735,NA,"Just getting by, Finding it difficult, Finding it very difficult",77
town,Canton,Financial security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.12152385348162871,NA,Yes,77
town,Canton,Financial security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.07470023332869558,NA,Yes,77
town,Canton,Financial security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.10157923037728778,NA,Yes,77
town,Canton,Financial security,q9,Do you have access to a car when you need it? Would you say you have access...,0.8635387630295656,NA,Very often or Fairly often,77
town,Canton,Neighborhood assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.5426842191510819,NA,Strongly agree or Somewhat agree,77
town,Canton,Neighborhood assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.7863734755730956,NA,Strongly agree or Somewhat agree,77
town,Canton,Neighborhood assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.7773999326225075,NA,Strongly agree or Somewhat agree,73
town,Canton,Neighborhood assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.7211199407854394,NA,Strongly disagree or Somewhat disagree,76
town,Canton,Neighborhood assets,q17g,People in this neighborhood can be trusted.,0.9369260308490165,NA,Strongly agree or Somewhat agree,77
town,Canton,Neighborhood assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.7637904451288947,NA,"Great influence, Moderate influence, or A little influence",58
town,Canton,Personal wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.6158908838149986,NA,Excellent or Very good,76
town,Canton,Personal wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.6860384458544604,NA,Completely satisfied or Mostly satisfied,76
