level,name,topic,var,question,mrp_estimate,raw_estimate,yes_bin,n
town,Colchester,Personal Wellbeing,q37_1,How often do you get the social and emotional support you need?,0.6965565164734999,0.6793170401996782,Always or Usually,48
town,Colchester,Quality of Life,q1,Are you satisfied with the city or area where you live?,0.877833539637037,0.8753364518355774,Yes,69
town,Colchester,Quality of Life,q4a,How responsive local government is to the needs of residents,0.5588693275485995,0.5629601355960709,Excellent or Good,58
town,Colchester,Quality of Life,q4d,The job done by the police to keep residents safe,0.7624729361418556,0.7594914782919937,Excellent or Good,68
town,Colchester,Quality of Life,q4e,The ability of residents to obtain suitable employment,0.5307256781456456,0.521396640380764,Excellent or Good,57
town,Colchester,Quality of Life,q4f,As a place to raise children,0.8349470890592672,0.8277112102689238,Excellent or Good,64
town,Colchester,Quality of Life,q4g,The condition of public parks and other public recreational facilities,0.8730921166583634,0.8785134237390292,Excellent or Good,66
town,Colchester,Quality of Life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.7604136161182447,0.7525200596738436,Excellent or Good,52
town,Colebrook,Financial Security,q44,How well would you say you are managing financially these days? Would you say you are,0.7389374805495877,0.7552918126279276,Living comfortably or doing alright,16
town,Colebrook,Financial Security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.06433041755163398,0,Yes,16
town,Colebrook,Financial Security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.05076080097827922,0,Yes,16
town,Colebrook,Financial Security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.06671124752109202,0,Yes,15
town,Colebrook,Financial Security,q9,Do you have access to a car when you need it? Would you say you have access,0.9575011473512828,1,Very often or fairly often,16
town,Colebrook,Neighborhood Assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.23200484002210336,0.2400115414983698,Strongly or Somewhat agree,16
town,Colebrook,Neighborhood Assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.6858956652505588,0.7215017968538228,Strongly or Somewhat agree,15
town,Colebrook,Neighborhood Assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.6969784978594943,0.68886460306893,Strongly or Somewhat agree,16
town,Colebrook,Neighborhood Assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.2042042365364682,0.18630555036979057,Strongly or Somewhat agree,16
town,Colebrook,Neighborhood Assets,q17g,People in this neighborhood can be trusted.,0.9411119542277292,0.947763086362315,Strongly or Somewhat agree,16
town,Colebrook,Neighborhood Assets,q17h,Children and youth in my town generally have the positive role models they need around here.,0.9157455142330496,0.9238754120519216,Strongly or Somewhat agree,9
town,Colebrook,Neighborhood Assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.7089383716921247,0.6388588582616954,"Great, Moderate, or A Little influence",11
town,Colebrook,Personal Wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.6394025584761053,0.5736829081318396,Excellent or Very Good,16
town,Colebrook,Personal Wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.721772066586817,0.6754164928927385,Completely or Mostly,16
town,Colebrook,Personal Wellbeing,q21,"Overall, how happy did you feel yesterday?",0.727672202798672,0.6167589288488085,Completely or Mostly,16
town,Colebrook,Personal Wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.10490724827656206,0.13939191400013734,Completely or Mostly,16
town,Colebrook,Personal Wellbeing,q37_1,How often do you get the social and emotional support you need?,0.6978197707917484,0.4056821866033301,Always or Usually,9
town,Colebrook,Quality of Life,q1,Are you satisfied with the city or area where you live?,0.8468513745528348,0.746895535718531,Yes,16
town,Colebrook,Quality of Life,q4a,How responsive local government is to the needs of residents,0.6198663586026129,0.6138551818673829,Excellent or Good,16
town,Colebrook,Quality of Life,q4d,The job done by the police to keep residents safe,0.73242437292924,0.57910059960957,Excellent or Good,16
town,Colebrook,Quality of Life,q4e,The ability of residents to obtain suitable employment,0.4678789750699856,0.3205493641657173,Excellent or Good,15
town,Colebrook,Quality of Life,q4f,As a place to raise children,0.9536713712485362,1,Excellent or Good,15
town,Colebrook,Quality of Life,q4g,The condition of public parks and other public recreational facilities,0.8027330783325048,0.69465862208084606,Excellent or Good,16
town,Colebrook,Quality of Life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.7336916610821027,0.5361949828918534,Excellent or Good,9
town,Columbia,Financial Security,q44,How well would you say you are managing financially these days? Would you say you are,0.8060298694182431,0.8939324219620719,Living comfortably or doing alright,44
town,Columbia,Financial Security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.05588289799993211,0.02102829606065869,Yes,44
town,Columbia,Financial Security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.04236935015447479,0,Yes,44
town,Columbia,Financial Security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.08559671372223955,0.09630910826842316,Yes,44
town,Columbia,Financial Security,q9,Do you have access to a car when you need it? Would you say you have access,0.94675768137583,0.9559427064588212,Very often or fairly often,44
town,Columbia,Neighborhood Assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.1707872009494418,0.1685149275632196,Strongly or Somewhat agree,44
town,Columbia,Neighborhood Assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.6811433922913781,0.688790898227635,Strongly or Somewhat agree,44
town,Columbia,Neighborhood Assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.7272133316553103,0.7355321351906792,Strongly or Somewhat agree,43
town,Columbia,Neighborhood Assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.20043800670378767,0.180588530383161,Strongly or Somewhat agree,44
town,Columbia,Neighborhood Assets,q17g,People in this neighborhood can be trusted.,0.926984408734022,0.9192600481640418,Strongly or Somewhat agree,43
town,Columbia,Neighborhood Assets,q17h,Children and youth in my town generally have the positive role models they need around here.,0.9364505488872532,0.9537161854133548,Strongly or Somewhat agree,35
town,Columbia,Neighborhood Assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.6930383237615984,0.6731868219884752,"Great, Moderate, or A Little influence",39
town,Columbia,Personal Wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.6735659966089387,0.7402272629213439,Excellent or Very Good,43
town,Columbia,Personal Wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.7609885943311681,0.8096990870859317,Completely or Mostly,44
town,Columbia,Personal Wellbeing,q21,"Overall, how happy did you feel yesterday?",0.7265129633829271,0.7128087637555554,Completely or Mostly,44
town,Columbia,Personal Wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.1076189534717752,0.12076721983607593,Completely or Mostly,44
town,Columbia,Personal Wellbeing,q37_1,How often do you get the social and emotional support you need?,0.7330606081062168,0.7096178438825792,Always or Usually,19
town,Columbia,Quality of Life,q1,Are you satisfied with the city or area where you live?,0.8975975914320863,0.9118860960546348,Yes,43
town,Columbia,Quality of Life,q4a,How responsive local government is to the needs of residents,0.688669170321476,0.7351361260037483,Excellent or Good,37
town,Columbia,Quality of Life,q4d,The job done by the police to keep residents safe,0.822106736888389,0.7933926141108697,Excellent or Good,41
town,Columbia,Quality of Life,q4e,The ability of residents to obtain suitable employment,0.5280141611542931,0.514565067328553,Excellent or Good,38
town,Columbia,Quality of Life,q4f,As a place to raise children,0.8593385078948128,0.8389060625943187,Excellent or Good,42
town,Columbia,Quality of Life,q4g,The condition of public parks and other public recreational facilities,0.882252171573609,0.8883346688321595,Excellent or Good,43
town,Columbia,Quality of Life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.8313643450349916,0.8527860244908636,Excellent or Good,19
